obs,k,m,method,n,reached,repeat,ms
207,3,100,physical_rqmc,1024,True,0,1.31
207,3,100,physical_rqmc,1024,True,1,1.32875
207,3,100,physical_rqmc,1024,True,2,1.315959
207,3,100,physical_rqmc,1024,True,3,1.362541
207,3,100,physical_rqmc,1024,True,4,1.365917
207,3,100,quotient_self_normalized,1024,True,0,1.333334
207,3,100,quotient_self_normalized,1024,True,1,1.409666
207,3,100,quotient_self_normalized,1024,True,2,1.340417
207,3,100,quotient_self_normalized,1024,True,3,1.339166
207,3,100,quotient_self_normalized,1024,True,4,1.346833
208,3,100,physical_rqmc,1024,True,0,1.304041
208,3,100,physical_rqmc,1024,True,1,1.368166
208,3,100,physical_rqmc,1024,True,2,1.422833
208,3,100,physical_rqmc,1024,True,3,1.337042
208,3,100,physical_rqmc,1024,True,4,1.28075
208,3,100,quotient_self_normalized,1024,True,0,1.391416
208,3,100,quotient_self_normalized,1024,True,1,1.50825
208,3,100,quotient_self_normalized,1024,True,2,1.440791
208,3,100,quotient_self_normalized,1024,True,3,1.344375
208,3,100,quotient_self_normalized,1024,True,4,1.362208
209,3,100,physical_rqmc,1024,True,0,1.293042
209,3,100,physical_rqmc,1024,True,1,1.298667
209,3,100,physical_rqmc,1024,True,2,1.367458
209,3,100,physical_rqmc,1024,True,3,1.384584
209,3,100,physical_rqmc,1024,True,4,1.314375
209,3,100,quotient_self_normalized,1024,True,0,1.333875
209,3,100,quotient_self_normalized,1024,True,1,1.341291
209,3,100,quotient_self_normalized,1024,True,2,1.346833
209,3,100,quotient_self_normalized,1024,True,3,1.337959
209,3,100,quotient_self_normalized,1024,True,4,1.331667
210,3,100,quotient_self_normalized,1024,True,0,1.395667
210,3,100,quotient_self_normalized,1024,True,1,1.341959
210,3,100,quotient_self_normalized,1024,True,2,1.351459
210,3,100,quotient_self_normalized,1024,True,3,1.363208
210,3,100,quotient_self_normalized,1024,True,4,1.329042
210,3,100,physical_rqmc,1024,True,0,1.294958
210,3,100,physical_rqmc,1024,True,1,1.302916
210,3,100,physical_rqmc,1024,True,2,1.285
210,3,100,physical_rqmc,1024,True,3,1.289375
210,3,100,physical_rqmc,1024,True,4,1.28925
211,3,100,quotient_self_normalized,1024,True,0,1.344416
211,3,100,quotient_self_normalized,1024,True,1,1.389625
211,3,100,quotient_self_normalized,1024,True,2,1.503417
211,3,100,quotient_self_normalized,1024,True,3,1.392209
211,3,100,quotient_self_normalized,1024,True,4,1.366791
211,3,100,physical_rqmc,1024,True,0,1.341417
211,3,100,physical_rqmc,1024,True,1,1.36625
211,3,100,physical_rqmc,1024,True,2,1.284125
211,3,100,physical_rqmc,1024,True,3,1.292333
211,3,100,physical_rqmc,1024,True,4,1.344833
212,3,100,quotient_self_normalized,1024,True,0,1.363042
212,3,100,quotient_self_normalized,1024,True,1,1.351834
212,3,100,quotient_self_normalized,1024,True,2,1.352834
212,3,100,quotient_self_normalized,1024,True,3,1.332292
212,3,100,quotient_self_normalized,1024,True,4,1.336542
212,3,100,physical_rqmc,1024,True,0,1.305292
212,3,100,physical_rqmc,1024,True,1,1.319042
212,3,100,physical_rqmc,1024,True,2,1.280334
212,3,100,physical_rqmc,1024,True,3,1.310041
212,3,100,physical_rqmc,1024,True,4,1.292958
213,3,100,physical_rqmc,1024,True,0,1.28875
213,3,100,physical_rqmc,1024,True,1,1.381083
213,3,100,physical_rqmc,1024,True,2,1.355708
213,3,100,physical_rqmc,1024,True,3,1.311583
213,3,100,physical_rqmc,1024,True,4,1.287625
213,3,100,quotient_self_normalized,1024,True,0,1.362667
213,3,100,quotient_self_normalized,1024,True,1,1.361333
213,3,100,quotient_self_normalized,1024,True,2,1.318042
213,3,100,quotient_self_normalized,1024,True,3,1.336084
213,3,100,quotient_self_normalized,1024,True,4,1.318334
214,3,100,physical_rqmc,1024,True,0,1.291792
214,3,100,physical_rqmc,1024,True,1,1.293042
214,3,100,physical_rqmc,1024,True,2,1.28325
214,3,100,physical_rqmc,1024,True,3,1.341917
214,3,100,physical_rqmc,1024,True,4,1.295167
214,3,100,quotient_self_normalized,1024,True,0,1.338792
214,3,100,quotient_self_normalized,1024,True,1,1.348208
214,3,100,quotient_self_normalized,1024,True,2,1.318208
214,3,100,quotient_self_normalized,1024,True,3,1.342667
214,3,100,quotient_self_normalized,1024,True,4,1.328084
215,3,100,physical_rqmc,1024,True,0,1.404875
215,3,100,physical_rqmc,1024,True,1,1.334375
215,3,100,physical_rqmc,1024,True,2,1.291375
215,3,100,physical_rqmc,1024,True,3,1.307792
215,3,100,physical_rqmc,1024,True,4,1.27275
215,3,100,quotient_self_normalized,1024,True,0,1.327375
215,3,100,quotient_self_normalized,1024,True,1,1.335209
215,3,100,quotient_self_normalized,1024,True,2,1.323958
215,3,100,quotient_self_normalized,1024,True,3,1.332375
215,3,100,quotient_self_normalized,1024,True,4,1.390084
216,3,100,physical_rqmc,4096,True,0,4.384542
216,3,100,physical_rqmc,4096,True,1,4.4385
216,3,100,physical_rqmc,4096,True,2,4.500875
216,3,100,physical_rqmc,4096,True,3,4.660792
216,3,100,physical_rqmc,4096,True,4,4.502166
216,3,100,quotient_self_normalized,1024,True,0,1.360917
216,3,100,quotient_self_normalized,1024,True,1,1.412625
216,3,100,quotient_self_normalized,1024,True,2,1.429833
216,3,100,quotient_self_normalized,1024,True,3,1.385584
216,3,100,quotient_self_normalized,1024,True,4,1.453666
217,3,100,physical_rqmc,16384,True,0,17.719625
217,3,100,physical_rqmc,16384,True,1,17.820792
217,3,100,physical_rqmc,16384,True,2,17.965917
217,3,100,physical_rqmc,16384,True,3,17.85475
217,3,100,physical_rqmc,16384,True,4,17.394791
217,3,100,quotient_self_normalized,1024,True,0,1.368125
217,3,100,quotient_self_normalized,1024,True,1,1.367458
217,3,100,quotient_self_normalized,1024,True,2,1.348042
217,3,100,quotient_self_normalized,1024,True,3,1.339708
217,3,100,quotient_self_normalized,1024,True,4,1.32925
218,3,100,quotient_self_normalized,1024,True,0,1.404875
218,3,100,quotient_self_normalized,1024,True,1,1.357209
218,3,100,quotient_self_normalized,1024,True,2,1.352542
218,3,100,quotient_self_normalized,1024,True,3,1.335042
218,3,100,quotient_self_normalized,1024,True,4,1.3485
218,3,100,physical_rqmc,16384,True,0,17.564167
218,3,100,physical_rqmc,16384,True,1,17.383958
218,3,100,physical_rqmc,16384,True,2,18.206708
218,3,100,physical_rqmc,16384,True,3,17.700917
218,3,100,physical_rqmc,16384,True,4,17.94125
219,3,100,physical_rqmc,4096,True,0,4.421875
219,3,100,physical_rqmc,4096,True,1,4.370125
219,3,100,physical_rqmc,4096,True,2,4.318541
219,3,100,physical_rqmc,4096,True,3,4.641791
219,3,100,physical_rqmc,4096,True,4,4.718541
219,3,100,quotient_self_normalized,1024,True,0,1.354541
219,3,100,quotient_self_normalized,1024,True,1,1.34325
219,3,100,quotient_self_normalized,1024,True,2,1.380875
219,3,100,quotient_self_normalized,1024,True,3,1.330125
219,3,100,quotient_self_normalized,1024,True,4,1.336458
220,3,100,quotient_self_normalized,1024,True,0,1.352833
220,3,100,quotient_self_normalized,1024,True,1,1.325959
220,3,100,quotient_self_normalized,1024,True,2,1.338084
220,3,100,quotient_self_normalized,1024,True,3,1.355458
220,3,100,quotient_self_normalized,1024,True,4,1.33675
220,3,100,physical_rqmc,4096,True,0,4.626709
220,3,100,physical_rqmc,4096,True,1,4.412291
220,3,100,physical_rqmc,4096,True,2,4.549083
220,3,100,physical_rqmc,4096,True,3,4.364917
220,3,100,physical_rqmc,4096,True,4,4.463709
221,3,100,quotient_self_normalized,1024,True,0,1.356292
221,3,100,quotient_self_normalized,1024,True,1,1.346375
221,3,100,quotient_self_normalized,1024,True,2,1.347334
221,3,100,quotient_self_normalized,1024,True,3,1.320334
221,3,100,quotient_self_normalized,1024,True,4,1.329083
221,3,100,physical_rqmc,16384,True,0,17.829834
221,3,100,physical_rqmc,16384,True,1,17.802208
221,3,100,physical_rqmc,16384,True,2,17.109125
221,3,100,physical_rqmc,16384,True,3,17.659042
221,3,100,physical_rqmc,16384,True,4,17.940292
222,3,100,quotient_self_normalized,1024,True,0,1.36875
222,3,100,quotient_self_normalized,1024,True,1,1.36075
222,3,100,quotient_self_normalized,1024,True,2,1.366375
222,3,100,quotient_self_normalized,1024,True,3,1.326917
222,3,100,quotient_self_normalized,1024,True,4,1.347083
222,3,100,physical_rqmc,16384,True,0,17.407
222,3,100,physical_rqmc,16384,True,1,17.765041
222,3,100,physical_rqmc,16384,True,2,17.899834
222,3,100,physical_rqmc,16384,True,3,17.773166
222,3,100,physical_rqmc,16384,True,4,18.021833
223,3,100,physical_rqmc,16384,True,0,17.779417
223,3,100,physical_rqmc,16384,True,1,17.672167
223,3,100,physical_rqmc,16384,True,2,17.834583
223,3,100,physical_rqmc,16384,True,3,17.372166
223,3,100,physical_rqmc,16384,True,4,17.699958
223,3,100,quotient_self_normalized,1024,True,0,1.490167
223,3,100,quotient_self_normalized,1024,True,1,1.356291
223,3,100,quotient_self_normalized,1024,True,2,1.356208
223,3,100,quotient_self_normalized,1024,True,3,1.332667
223,3,100,quotient_self_normalized,1024,True,4,1.331542
224,3,100,physical_rqmc,65536,True,0,71.576916
224,3,100,physical_rqmc,65536,True,1,70.6385
224,3,100,physical_rqmc,65536,True,2,70.525792
224,3,100,physical_rqmc,65536,True,3,72.390416
224,3,100,physical_rqmc,65536,True,4,70.808042
224,3,100,quotient_self_normalized,1024,True,0,1.395042
224,3,100,quotient_self_normalized,1024,True,1,1.373167
224,3,100,quotient_self_normalized,1024,True,2,1.329333
224,3,100,quotient_self_normalized,1024,True,3,1.396542
224,3,100,quotient_self_normalized,1024,True,4,1.323333
225,3,100,physical_rqmc,16384,True,0,17.99325
225,3,100,physical_rqmc,16384,True,1,17.865333
225,3,100,physical_rqmc,16384,True,2,18.097458
225,3,100,physical_rqmc,16384,True,3,18.666042
225,3,100,physical_rqmc,16384,True,4,18.527875
225,3,100,quotient_self_normalized,1024,True,0,1.382583
225,3,100,quotient_self_normalized,1024,True,1,1.418625
225,3,100,quotient_self_normalized,1024,True,2,1.391
225,3,100,quotient_self_normalized,1024,True,3,1.321167
225,3,100,quotient_self_normalized,1024,True,4,1.312833
226,3,100,physical_rqmc,4096,True,0,4.396708
226,3,100,physical_rqmc,4096,True,1,4.396792
226,3,100,physical_rqmc,4096,True,2,4.415292
226,3,100,physical_rqmc,4096,True,3,4.246958
226,3,100,physical_rqmc,4096,True,4,4.323333
226,3,100,quotient_self_normalized,1024,True,0,1.409375
226,3,100,quotient_self_normalized,1024,True,1,1.352667
226,3,100,quotient_self_normalized,1024,True,2,1.3565
226,3,100,quotient_self_normalized,1024,True,3,1.323625
226,3,100,quotient_self_normalized,1024,True,4,1.315417
227,3,100,quotient_self_normalized,1024,True,0,1.345417
227,3,100,quotient_self_normalized,1024,True,1,1.309541
227,3,100,quotient_self_normalized,1024,True,2,1.3115
227,3,100,quotient_self_normalized,1024,True,3,1.316542
227,3,100,quotient_self_normalized,1024,True,4,1.335417
227,3,100,physical_rqmc,4096,True,0,4.3795
227,3,100,physical_rqmc,4096,True,1,4.357209
227,3,100,physical_rqmc,4096,True,2,4.26
227,3,100,physical_rqmc,4096,True,3,4.684208
227,3,100,physical_rqmc,4096,True,4,4.363417
228,3,100,quotient_self_normalized,1024,True,0,1.372083
228,3,100,quotient_self_normalized,1024,True,1,1.324667
228,3,100,quotient_self_normalized,1024,True,2,1.326875
228,3,100,quotient_self_normalized,1024,True,3,1.315667
228,3,100,quotient_self_normalized,1024,True,4,1.330542
228,3,100,physical_rqmc,16384,True,0,17.782375
228,3,100,physical_rqmc,16384,True,1,17.560625
228,3,100,physical_rqmc,16384,True,2,17.701333
228,3,100,physical_rqmc,16384,True,3,17.400417
228,3,100,physical_rqmc,16384,True,4,17.780375
229,3,100,quotient_self_normalized,1024,True,0,1.300417
229,3,100,quotient_self_normalized,1024,True,1,1.156
229,3,100,quotient_self_normalized,1024,True,2,1.139209
229,3,100,quotient_self_normalized,1024,True,3,1.240417
229,3,100,quotient_self_normalized,1024,True,4,1.128041
229,3,100,physical_rqmc,16384,True,0,17.42075
229,3,100,physical_rqmc,16384,True,1,17.819916
229,3,100,physical_rqmc,16384,True,2,17.525333
229,3,100,physical_rqmc,16384,True,3,18.182083
229,3,100,physical_rqmc,16384,True,4,17.867458
230,3,100,physical_rqmc,1024,True,0,1.431584
230,3,100,physical_rqmc,1024,True,1,1.304709
230,3,100,physical_rqmc,1024,True,2,1.315041
230,3,100,physical_rqmc,1024,True,3,1.271042
230,3,100,physical_rqmc,1024,True,4,1.275375
230,3,100,quotient_self_normalized,1024,True,0,1.378292
230,3,100,quotient_self_normalized,1024,True,1,1.311666
230,3,100,quotient_self_normalized,1024,True,2,1.315
230,3,100,quotient_self_normalized,1024,True,3,1.3955
230,3,100,quotient_self_normalized,1024,True,4,1.324583
231,3,100,physical_rqmc,16384,True,0,18.077292
231,3,100,physical_rqmc,16384,True,1,17.82625
231,3,100,physical_rqmc,16384,True,2,18.032958
231,3,100,physical_rqmc,16384,True,3,18.184958
231,3,100,physical_rqmc,16384,True,4,17.5125
231,3,100,quotient_self_normalized,1024,True,0,1.430208
231,3,100,quotient_self_normalized,1024,True,1,1.369458
231,3,100,quotient_self_normalized,1024,True,2,1.353542
231,3,100,quotient_self_normalized,1024,True,3,1.39525
231,3,100,quotient_self_normalized,1024,True,4,1.359333
232,3,100,quotient_self_normalized,1024,True,0,1.581791
232,3,100,quotient_self_normalized,1024,True,1,1.201
232,3,100,quotient_self_normalized,1024,True,2,1.206625
232,3,100,quotient_self_normalized,1024,True,3,1.243583
232,3,100,quotient_self_normalized,1024,True,4,1.272667
232,3,100,physical_rqmc,262144,True,0,276.77375
232,3,100,physical_rqmc,262144,True,1,282.200916
232,3,100,physical_rqmc,262144,True,2,307.388791
232,3,100,physical_rqmc,262144,True,3,307.877375
232,3,100,physical_rqmc,262144,True,4,292.910584
233,3,100,physical_rqmc,65536,True,0,74.58675
233,3,100,physical_rqmc,65536,True,1,70.359916
233,3,100,physical_rqmc,65536,True,2,70.160333
233,3,100,physical_rqmc,65536,True,3,71.530208
233,3,100,physical_rqmc,65536,True,4,72.724
233,3,100,quotient_self_normalized,1024,True,0,1.473791
233,3,100,quotient_self_normalized,1024,True,1,1.276542
233,3,100,quotient_self_normalized,1024,True,2,1.281083
233,3,100,quotient_self_normalized,1024,True,3,1.289458
233,3,100,quotient_self_normalized,1024,True,4,1.266167
234,3,100,physical_rqmc,262144,True,0,294.162834
234,3,100,physical_rqmc,262144,True,1,283.17525
234,3,100,physical_rqmc,262144,True,2,283.922125
234,3,100,physical_rqmc,262144,True,3,281.740792
234,3,100,physical_rqmc,262144,True,4,285.153583
234,3,100,quotient_self_normalized,1024,True,0,1.414542
234,3,100,quotient_self_normalized,1024,True,1,1.403542
234,3,100,quotient_self_normalized,1024,True,2,1.371458
234,3,100,quotient_self_normalized,1024,True,3,1.364417
234,3,100,quotient_self_normalized,1024,True,4,1.351083
235,3,100,physical_rqmc,262144,True,0,304.495916
235,3,100,physical_rqmc,262144,True,1,278.123584
235,3,100,physical_rqmc,262144,True,2,284.1455
235,3,100,physical_rqmc,262144,True,3,285.023958
235,3,100,physical_rqmc,262144,True,4,282.000417
235,3,100,quotient_self_normalized,1024,True,0,1.34175
235,3,100,quotient_self_normalized,1024,True,1,1.383958
235,3,100,quotient_self_normalized,1024,True,2,1.3945
235,3,100,quotient_self_normalized,1024,True,3,1.356041
235,3,100,quotient_self_normalized,1024,True,4,1.372917
236,3,100,quotient_self_normalized,1024,True,0,1.381083
236,3,100,quotient_self_normalized,1024,True,1,1.368084
236,3,100,quotient_self_normalized,1024,True,2,1.398083
236,3,100,quotient_self_normalized,1024,True,3,1.397125
236,3,100,quotient_self_normalized,1024,True,4,1.371458
236,3,100,physical_rqmc,262144,True,0,285.25825
236,3,100,physical_rqmc,262144,True,1,284.835083
236,3,100,physical_rqmc,262144,True,2,288.446791
236,3,100,physical_rqmc,262144,True,3,281.498208
236,3,100,physical_rqmc,262144,True,4,282.409083
237,3,100,physical_rqmc,262144,True,0,282.322792
237,3,100,physical_rqmc,262144,True,1,299.219208
237,3,100,physical_rqmc,262144,True,2,291.545458
237,3,100,physical_rqmc,262144,True,3,282.983041
237,3,100,physical_rqmc,262144,True,4,282.695709
237,3,100,quotient_self_normalized,1024,True,0,1.311375
237,3,100,quotient_self_normalized,1024,True,1,1.277917
237,3,100,quotient_self_normalized,1024,True,2,1.252875
237,3,100,quotient_self_normalized,1024,True,3,1.241916
237,3,100,quotient_self_normalized,1024,True,4,1.258542
238,3,100,physical_rqmc,262144,True,0,279.12275
238,3,100,physical_rqmc,262144,True,1,300.510291
238,3,100,physical_rqmc,262144,True,2,284.272792
238,3,100,physical_rqmc,262144,True,3,282.408166
238,3,100,physical_rqmc,262144,True,4,285.626333
238,3,100,quotient_self_normalized,4096,True,0,4.929042
238,3,100,quotient_self_normalized,4096,True,1,5.052042
238,3,100,quotient_self_normalized,4096,True,2,4.638417
238,3,100,quotient_self_normalized,4096,True,3,5.26225
238,3,100,quotient_self_normalized,4096,True,4,5.854875
239,3,100,quotient_self_normalized,1024,True,0,1.357333
239,3,100,quotient_self_normalized,1024,True,1,1.260125
239,3,100,quotient_self_normalized,1024,True,2,1.32675
239,3,100,quotient_self_normalized,1024,True,3,1.401875
239,3,100,quotient_self_normalized,1024,True,4,1.476458
239,3,100,physical_rqmc,262144,True,0,292.963083
239,3,100,physical_rqmc,262144,True,1,298.251791
239,3,100,physical_rqmc,262144,True,2,291.132084
239,3,100,physical_rqmc,262144,True,3,282.720125
239,3,100,physical_rqmc,262144,True,4,287.944625
240,4,100,physical_rqmc,1024,True,0,1.857
240,4,100,physical_rqmc,1024,True,1,1.787541
240,4,100,physical_rqmc,1024,True,2,1.749
240,4,100,physical_rqmc,1024,True,3,1.756333
240,4,100,physical_rqmc,1024,True,4,1.75775
240,4,100,quotient_self_normalized,1024,True,0,1.846958
240,4,100,quotient_self_normalized,1024,True,1,1.78475
240,4,100,quotient_self_normalized,1024,True,2,1.866416
240,4,100,quotient_self_normalized,1024,True,3,1.907459
240,4,100,quotient_self_normalized,1024,True,4,1.82
241,4,100,physical_rqmc,1024,True,0,1.861083
241,4,100,physical_rqmc,1024,True,1,1.866
241,4,100,physical_rqmc,1024,True,2,1.869459
241,4,100,physical_rqmc,1024,True,3,1.802
241,4,100,physical_rqmc,1024,True,4,1.80475
241,4,100,quotient_self_normalized,1024,True,0,1.862
241,4,100,quotient_self_normalized,1024,True,1,1.88975
241,4,100,quotient_self_normalized,1024,True,2,1.882083
241,4,100,quotient_self_normalized,1024,True,3,1.856334
241,4,100,quotient_self_normalized,1024,True,4,1.834167
242,4,100,quotient_self_normalized,1024,True,0,1.873
242,4,100,quotient_self_normalized,1024,True,1,1.882917
242,4,100,quotient_self_normalized,1024,True,2,2.007084
242,4,100,quotient_self_normalized,1024,True,3,1.893209
242,4,100,quotient_self_normalized,1024,True,4,1.868333
242,4,100,physical_rqmc,1024,True,0,1.852625
242,4,100,physical_rqmc,1024,True,1,1.793209
242,4,100,physical_rqmc,1024,True,2,1.856917
242,4,100,physical_rqmc,1024,True,3,1.797041
242,4,100,physical_rqmc,1024,True,4,1.74975
243,4,100,quotient_self_normalized,1024,True,0,1.967916
243,4,100,quotient_self_normalized,1024,True,1,1.818625
243,4,100,quotient_self_normalized,1024,True,2,1.805333
243,4,100,quotient_self_normalized,1024,True,3,1.770833
243,4,100,quotient_self_normalized,1024,True,4,1.783834
243,4,100,physical_rqmc,1024,True,0,1.728791
243,4,100,physical_rqmc,1024,True,1,1.793834
243,4,100,physical_rqmc,1024,True,2,2.451458
243,4,100,physical_rqmc,1024,True,3,1.922292
243,4,100,physical_rqmc,1024,True,4,1.791584
244,4,100,quotient_self_normalized,1024,True,0,1.841125
244,4,100,quotient_self_normalized,1024,True,1,1.833875
244,4,100,quotient_self_normalized,1024,True,2,1.814625
244,4,100,quotient_self_normalized,1024,True,3,1.779833
244,4,100,quotient_self_normalized,1024,True,4,1.806375
244,4,100,physical_rqmc,1024,True,0,1.824917
244,4,100,physical_rqmc,1024,True,1,1.747583
244,4,100,physical_rqmc,1024,True,2,1.748333
244,4,100,physical_rqmc,1024,True,3,1.725708
244,4,100,physical_rqmc,1024,True,4,1.736708
245,4,100,physical_rqmc,1024,True,0,1.740584
245,4,100,physical_rqmc,1024,True,1,1.743417
245,4,100,physical_rqmc,1024,True,2,1.840167
245,4,100,physical_rqmc,1024,True,3,1.770084
245,4,100,physical_rqmc,1024,True,4,1.726458
245,4,100,quotient_self_normalized,1024,True,0,1.905375
245,4,100,quotient_self_normalized,1024,True,1,2.139125
245,4,100,quotient_self_normalized,1024,True,2,2.092959
245,4,100,quotient_self_normalized,1024,True,3,1.834792
245,4,100,quotient_self_normalized,1024,True,4,1.822916
246,4,100,quotient_self_normalized,1024,True,0,1.838958
246,4,100,quotient_self_normalized,1024,True,1,1.819333
246,4,100,quotient_self_normalized,1024,True,2,1.779375
246,4,100,quotient_self_normalized,1024,True,3,1.826
246,4,100,quotient_self_normalized,1024,True,4,1.786541
246,4,100,physical_rqmc,1024,True,0,1.778167
246,4,100,physical_rqmc,1024,True,1,1.79775
246,4,100,physical_rqmc,1024,True,2,1.751917
246,4,100,physical_rqmc,1024,True,3,1.738333
246,4,100,physical_rqmc,1024,True,4,1.748333
247,4,100,physical_rqmc,1024,True,0,1.75675
247,4,100,physical_rqmc,1024,True,1,1.778708
247,4,100,physical_rqmc,1024,True,2,1.858541
247,4,100,physical_rqmc,1024,True,3,1.725417
247,4,100,physical_rqmc,1024,True,4,1.782333
247,4,100,quotient_self_normalized,1024,True,0,1.83475
247,4,100,quotient_self_normalized,1024,True,1,1.7855
247,4,100,quotient_self_normalized,1024,True,2,1.795292
247,4,100,quotient_self_normalized,1024,True,3,1.804167
247,4,100,quotient_self_normalized,1024,True,4,1.78
248,4,100,quotient_self_normalized,1024,True,0,1.82225
248,4,100,quotient_self_normalized,1024,True,1,1.803625
248,4,100,quotient_self_normalized,1024,True,2,1.813542
248,4,100,quotient_self_normalized,1024,True,3,1.808917
248,4,100,quotient_self_normalized,1024,True,4,1.798459
248,4,100,physical_rqmc,1024,True,0,1.94975
248,4,100,physical_rqmc,1024,True,1,1.840958
248,4,100,physical_rqmc,1024,True,2,1.921583
248,4,100,physical_rqmc,1024,True,3,1.801708
248,4,100,physical_rqmc,1024,True,4,1.758042
249,4,100,quotient_self_normalized,1024,True,0,1.845
249,4,100,quotient_self_normalized,1024,True,1,1.961125
249,4,100,quotient_self_normalized,1024,True,2,2.382875
249,4,100,quotient_self_normalized,1024,True,3,1.937042
249,4,100,quotient_self_normalized,1024,True,4,1.872833
249,4,100,physical_rqmc,1024,True,0,1.945875
249,4,100,physical_rqmc,1024,True,1,1.838791
249,4,100,physical_rqmc,1024,True,2,1.816584
249,4,100,physical_rqmc,1024,True,3,1.867792
249,4,100,physical_rqmc,1024,True,4,1.761958
250,4,100,quotient_self_normalized,1024,True,0,2.211417
250,4,100,quotient_self_normalized,1024,True,1,2.027041
250,4,100,quotient_self_normalized,1024,True,2,1.834125
250,4,100,quotient_self_normalized,1024,True,3,1.896666
250,4,100,quotient_self_normalized,1024,True,4,1.903208
250,4,100,physical_rqmc,1024,True,0,1.753958
250,4,100,physical_rqmc,1024,True,1,1.76125
250,4,100,physical_rqmc,1024,True,2,1.76825
250,4,100,physical_rqmc,1024,True,3,1.874542
250,4,100,physical_rqmc,1024,True,4,1.804625
251,4,100,quotient_self_normalized,1024,True,0,1.973041
251,4,100,quotient_self_normalized,1024,True,1,1.896334
251,4,100,quotient_self_normalized,1024,True,2,1.772958
251,4,100,quotient_self_normalized,1024,True,3,1.84075
251,4,100,quotient_self_normalized,1024,True,4,1.792
251,4,100,physical_rqmc,1024,True,0,1.76075
251,4,100,physical_rqmc,1024,True,1,1.85325
251,4,100,physical_rqmc,1024,True,2,1.824625
251,4,100,physical_rqmc,1024,True,3,1.784708
251,4,100,physical_rqmc,1024,True,4,1.733666
252,4,100,quotient_self_normalized,1024,True,0,1.888541
252,4,100,quotient_self_normalized,1024,True,1,2.044042
252,4,100,quotient_self_normalized,1024,True,2,1.812417
252,4,100,quotient_self_normalized,1024,True,3,1.77975
252,4,100,quotient_self_normalized,1024,True,4,1.796042
252,4,100,physical_rqmc,1024,True,0,1.773375
252,4,100,physical_rqmc,1024,True,1,1.736542
252,4,100,physical_rqmc,1024,True,2,1.748417
252,4,100,physical_rqmc,1024,True,3,1.775708
252,4,100,physical_rqmc,1024,True,4,1.749541
253,4,100,quotient_self_normalized,1024,True,0,1.862833
253,4,100,quotient_self_normalized,1024,True,1,2.255959
253,4,100,quotient_self_normalized,1024,True,2,2.365875
253,4,100,quotient_self_normalized,1024,True,3,2.840292
253,4,100,quotient_self_normalized,1024,True,4,1.993375
253,4,100,physical_rqmc,1024,True,0,1.73925
253,4,100,physical_rqmc,1024,True,1,1.720208
253,4,100,physical_rqmc,1024,True,2,1.720458
253,4,100,physical_rqmc,1024,True,3,1.729958
253,4,100,physical_rqmc,1024,True,4,1.711625
254,4,100,quotient_self_normalized,1024,True,0,1.817542
254,4,100,quotient_self_normalized,1024,True,1,1.850666
254,4,100,quotient_self_normalized,1024,True,2,1.805833
254,4,100,quotient_self_normalized,1024,True,3,1.765958
254,4,100,quotient_self_normalized,1024,True,4,1.750917
254,4,100,physical_rqmc,1024,True,0,1.773
254,4,100,physical_rqmc,1024,True,1,1.816917
254,4,100,physical_rqmc,1024,True,2,1.720709
254,4,100,physical_rqmc,1024,True,3,1.735333
254,4,100,physical_rqmc,1024,True,4,1.718167
255,4,100,quotient_self_normalized,1024,True,0,1.803209
255,4,100,quotient_self_normalized,1024,True,1,1.76825
255,4,100,quotient_self_normalized,1024,True,2,1.73875
255,4,100,quotient_self_normalized,1024,True,3,1.732958
255,4,100,quotient_self_normalized,1024,True,4,1.757667
255,4,100,physical_rqmc,1024,True,0,1.711042
255,4,100,physical_rqmc,1024,True,1,1.715167
255,4,100,physical_rqmc,1024,True,2,1.714125
255,4,100,physical_rqmc,1024,True,3,1.705083
255,4,100,physical_rqmc,1024,True,4,1.704458
256,4,100,physical_rqmc,1024,True,0,1.700375
256,4,100,physical_rqmc,1024,True,1,1.843417
256,4,100,physical_rqmc,1024,True,2,1.755542
256,4,100,physical_rqmc,1024,True,3,1.706708
256,4,100,physical_rqmc,1024,True,4,1.737875
256,4,100,quotient_self_normalized,1024,True,0,1.72975
256,4,100,quotient_self_normalized,1024,True,1,1.749583
256,4,100,quotient_self_normalized,1024,True,2,1.735875
256,4,100,quotient_self_normalized,1024,True,3,1.73875
256,4,100,quotient_self_normalized,1024,True,4,1.754375
257,4,100,physical_rqmc,1024,True,0,1.81075
257,4,100,physical_rqmc,1024,True,1,1.698292
257,4,100,physical_rqmc,1024,True,2,1.747667
257,4,100,physical_rqmc,1024,True,3,1.744125
257,4,100,physical_rqmc,1024,True,4,1.686708
257,4,100,quotient_self_normalized,1024,True,0,1.743667
257,4,100,quotient_self_normalized,1024,True,1,1.732625
257,4,100,quotient_self_normalized,1024,True,2,1.878
257,4,100,quotient_self_normalized,1024,True,3,1.76025
257,4,100,quotient_self_normalized,1024,True,4,1.727917
258,4,100,physical_rqmc,1024,True,0,1.822958
258,4,100,physical_rqmc,1024,True,1,1.718917
258,4,100,physical_rqmc,1024,True,2,1.691166
258,4,100,physical_rqmc,1024,True,3,1.686541
258,4,100,physical_rqmc,1024,True,4,1.696708
258,4,100,quotient_self_normalized,1024,True,0,1.750834
258,4,100,quotient_self_normalized,1024,True,1,1.75925
258,4,100,quotient_self_normalized,1024,True,2,1.778875
